license_id,address
str-07287l,1058 devonshire dr 92107
str-06250l,6932 paseo laredo 92037
str-06258l,3760 arizona st 92104
str-04946l,2916 32nd st 92104
str-07497l,9115 judicial dr #4118 92122
str-07639l,6414 del cerro blvd 92120
str-07671l,4562 1/2 arizona st 92116
str-07733l,2022 ocean view blvd 92113
str-02427l,2438 island ave 92102
str-05029l,822 island court 92109
str-02793l,4134 pepper dr 92105
str-03666l,14365 van buren ave 92103
str-03685l,441 24 st 92102
str-01308l,2685 poinsettia dr 92106
str-03782l,4767 ocean blvd #709 92109
str-06832l,9025 sydney court #12209 92122
str-05189l,1346 hornblend st 92109
str-07749l,2267 del mar scenic parkway 92014
str-06867l,4383 van dyke ave 92105
str-06891l,408 s 33rd st 92113
str-06899l,4425 tremont st #19 92102
str-07205l,3303 28th st 92104
str-05898l,3835 3rd ave #11 92103
str-04636l,4575 dakota dr #3 92117
str-07883l,3653 3653 lloyd terrace trails 92117
str-06574l,5229 genessee ave #41 92122
str-06588l,2650 broadway #211 92102
str-07611l,2569 j st 92102
str-07124l,941 w hawthorn st #1 92101
str-07140l,1339 dellcrest ln 92037
str-07296l,5239 beachfront cv #122 92154
str-06267l,4007 everts st #1b 92109
str-07355l,5067 campanile dr 92115
str-07458l,2655 russ blvd #15 92102
str-07466l,3829 ocean front walk 92109
str-07498l,3424 petra pl 92104
str-07514l,7910 la jolla shores dr 92037
str-05712l,2335 etiwanda st 92107
str-01400l,3888 riviera dr #303 92109
str-05290l,4951 arroyo lindo ave 92117
str-06073l,3521 union st 92103
str-06102l,246 w cedar st 92101
str-06966l,4578 edgeware rd 92116
str-07038l,4461 ocean blvd #76 92109
str-07110l,10775 caminito bravura 92108
str-01106l,843 tourmaline st 92109
str-06311l,1065 turquoise st 92109
str-06335l,2844 burgener blvd 92110
str-06516l,9065 sydney court #11115 92122
str-06669l,8817 alphecca wy 92126
str-06731l,10544 bandell court 92126
str-06775l,4179 hilldale rd 92116
str-06869l,7755 7755 ivanhoe ave. 92037
str-04084l,1662 linwood st 92103
str-01155l,810 jamaica court 92109
str-04912l,1512 myrtle ave 92103
str-04442l,6532 goodwin st 92111
str-04235l,2138 garnet ave diego ca 92109
str-05735l,8969 geraldine ave ave 92123
str-06286l,2559 tuberose st 92105
str-06334l,544 20th st 92102
str-06342l,3355 ocean front walk #f 92109
str-06723l,6031 6031 albemarle st st 92139
str-06766l,3717 garden ln 92106
str-06868l,1539 ninth ave 92101
str-06884l,0 1615 hotel cir s #d107 92108
str-03932l,1522 myrtle ave 92103
str-05148l,4411 noyes st 92109
str-07789l,5113 w point loma blvd #5117 92107
str-07829l,4742 kleefeld ave 92117
str-07898l,631 26th st 92102
str-07906l,1587 kettner blvd #a 92101
str-06471l,2859 bayside walk 92109
str-06486l,2006 frankfort st 92110
str-07555l,2120 columbia st #27 92101
str-07604l,3694 44th st 92105
str-07209l,2132 lincoln 92104
str-07268l,3845 leland st 92106
str-07347l,13251 petunia wy 92130
str-07394l,2677 jonquil dr 92106
str-07719l,2029 market st 92102
str-05716l,3089 grape st #3089.5 92102
str-01734l,3147 1/3 juniper st 92104
str-05720l,1929 1929 felspar st 92109
str-01964l,5028 capehart st 92117
str-00957l,4215 cherokee ave 92104
str-05763l,952 s coast blvd #952 1/2 92037
str-02123l,4344 39th st #b 92105
str-04578l,973 cornish dr 92107
str-02342l,4705 67th st 92115
str-07973l,7715 whitefield pl 92037
str-04329l,1895 spindrift dr 92037
str-04141l,3569 quince st 92104
str-05681l,2631 collier ave 92116
str-03608l,1766 cable st 92107
str-04661l,4904 w point loma blvd 92107
str-01082l,4767 ocean blvd #703 92109
str-05275l,7248 encelia dr 92037
str-06916l,2919 havasupai ave #1/2 92117
str-06975l,3492 bayside ln 92109
str-06991l,8611 via mallorca #c 92037
str-07262l,3066 palm st 92104
str-07365l,822 brighton court 92109
str-07388l,615 gravilla st 92037
str-07412l,7516 draper ave 92037
str-07508l,8593 hydra ln 92126
str-07634l,5053 longbranch ave #7 92107
str-07658l,1929 columbia st #401 92101
str-07682l,711 island court #h 92109
str-02034l,3147 juniper st #c 92104
str-02141l,3887 ocean front walk 92109
str-05721l,3410 chamoune ave 92105
str-03841l,4785 moraga ave 92117
str-04594l,5556 calumet ave 92037
str-05743l,8034 paseo del ocaso 92037
str-05747l,1234 gaywood st 92154
str-05157l,4310 banning st 92107
str-03994l,1646 monroe ave 92116
str-07507l,3537 s emerson st 92106
str-03013l,2612 main st 92113
str-07974l,6373 osler st 92111
str-02851l,9360 twin mountain cr 92126
str-04703l,3242 bayside ln 92109
str-03216l,3090 hawthorn st 92104
str-00045l,1401 02nd ave 92101
str-06803l,4559 maryland st st 92116
str-05770l,3415 riviera dr 92109
str-03092l,3454 juniper st 92104
str-03208l,3411 mission blvd #5 92109
str-00969l,4170 jamul ave 92113
str-03221l,4374 montalvo st #b 92107
str-01805l,706 tangiers court 92109
str-02785l,4005 ocean front walk 92109
str-04399l,2359 front st 92101
str-00752l,6215 lake badin ave 92119
str-06218l,690 rosecrans st 92106
str-06694l,6169 broadway 92114
str-00430l,1813 hornblend st 92109
str-07627l,9502 stargaze ave ave 92129
str-07704l,12905 caminito del canto 92014
str-07712l,1761 colgate cr 92037
str-00669l,3239 ocean front walk 92109
str-04783l,729 ostend court 92109
str-00694l,1704 chalcedony st 92109
str-01414l,5022 capehart st 92117
str-03676l,3212 j st 92102
str-01009l,9385 ronda ave 92123
str-05752l,7511 blue lake dr 92119
str-01230l,4784 ingraham st 92109
str-04787l,1936 oliver ave 92109
str-01447l,1520 thomas ave #6 92109
str-04077l,445 coast blvd s 92037
str-00056l,939 loring st 92109
str-05792l,5903 balmoral dr 92114
str-01552l,2707 ocean front walk 92109
str-06589l,853 853 thomas ave #14 92109
str-07612l,8360 la jolla shores dr 92037
str-07125l,10672 10672 gracewood pl. 92130
str-07141l,4648 32nd st 92116
str-02354l,716 salem court 92109
str-03451l,819 tangiers court 92109
str-03686l,832 capistrano pl 92109
str-03665l,1438 van buren ave 92103
str-01663l,733 jamaica court 92109
str-02380l,2813 ocean front walk 92109
str-02560l,3070 polk ave 92104
str-00608l,3057 walton pl 92116
str-02780l,370 bonair st 92037
str-03138l,10433 harvest view wy 92128
str-03105l,935 sunset cliffs blvd 92107
str-07992l,4384 mississippi st 92104
str-04132l,3951 ocean front walk 92109
str-06479l,11878 lomica dr 92128
str-06567l,1258 santa barbara st 92107
str-07527l,3931 california st 92110
str-07589l,8281 waverly ln #80 92129
str-07597l,2629 island ave 92102
str-07605l,2777 ocean front walk 92109
str-07313l,3347 33rd st 92104
str-07337l,5188 west point loma blvd #2 92107
str-07086l,3440 mission blvd 92109
str-07093l,1709 reed ave 92109
str-02893l,4638 chickasaw court 92117
str-06293l,2744 burgener blvd 92110
str-06309l,2735 hornblend st #4 92109
str-06325l,5115 saratoga ave #10 92107
str-06652l,1604 moorland dr 92109
str-06757l,3038 n evergreen st 92110
str-06765l,938 agate st 92109
str-04339l,1514 myrtle ave 92103
str-05902l,4835 saratoga ave #4 92107
str-01639l,7758 ludington pl 92037
str-05134l,2041 sunsetcliffs blvd 92107
str-05037l,3543 felton st 92104
str-05184l,4403 noyes st 92109
str-06419l,3657 martha st 92117
str-06435l,717 san rafael pl 92109
str-06466l,830 park blvd #7 92101
str-06631l,3906 bayside walk 92109
str-07402l,2928 comstock st 92111
str-07442l,732 portsmouth court 92109
str-01604l,7005 via estrada st 92037
str-05736l,4774 e mountain view dr 92116
str-04888l,3535 ocean front walk 92109
str-03420l,4611 34th st 92116
str-04523l,820 1/2 portsmouth court ct 92109
str-05757l,4721 greene st 92107
str-06825l,362533 mission 92109
str-02471l,2062 newton ave 92113
str-03813l,5036 santa monica ave 92107
str-01897l,2735 mission blvd 92109
str-07772l,1910 state st #111 92101
str-07794l,5076 saratoga ave #9 92107
str-07849l,3060 okeefe st 92173
str-06484l,10443 greenford dr 92126
str-06564l,2055 albatross st #8 92101
str-06594l,831 broadway #c 92101
str-07302l,3740 n bancroft st 92104
str-06281l,1709 missouri st 92109
str-07215l,3643 grim ave 92104
str-07096l,5344 w falls view dr 92115
str-06647l,755 island court 92109
str-06738l,3619 tomahawk ln 92117
str-06845l,3984 national ave 92113
str-06854l,7130 forum st 92111
str-04867l,4611 sw murphy ave 92122
str-03539l,844 63rd st 92114
str-07831l,5127 long branch ave #b1 92107
str-06553l,2770 farragut rd #116 92106
str-06569l,2055 albatross st #5 92101
str-06584l,12577 palero rd 92128
str-07574l,4974 coronado ave 92107
str-07583l,2068 front st 92101
str-04002l,906 archer st 92109
str-03578l,2059 2nd ave 92101
str-06440l,4654 revillo wy 92115
str-07801l,942 23rd st #a 92102
str-07531l,4301 ocean blvd 92109
str-07601l,5076 saratoga ave #4 92107
str-07894l,4928 harbinson ave 92115
str-01277l,384 bonair st 92037
str-04694l,8393 hydra lane 92126
str-04458l,3412 herman ave diego ca 92104
str-04640l,3609 keating st 92110
str-03597l,4522 niagara 92107
str-06815l,2111 missouri st 92109
str-02540l,777 06 ave #202 92101
str-03904l,320 w ash st #102 92101
str-01331l,1148 garnet ave 92109
str-03401l,2865 morena blvd 92117
str-00043l,3215 sw anella rd 92173
str-06437l,8422 sugarman dr 92037
str-06461l,1425 pacific beach dr 92109
str-07798l,7877 camino kiosco 92122
str-07845l,6722 vista del mar ave #2 92037
str-07935l,1910 1910 roosevelt ave #3 92109
str-07606l,3760 08th ave 92103
str-07915l,2551 worden st #15 92110
str-07126l,12037 oakview wy 92128
str-07314l,2438 l st 92102
str-06253l,4867 lyon st 92102
str-00452l,4965 west point loma blvd 92107
str-03316l,720 wilbur ave #2 92109
str-00876l,4516 32nd st #1 92116
str-06082l,3521 voltaire st 92106
str-06095l,4773 long branch ave 92107
str-06103l,5272 5272 gaylord place 92117
str-06939l,3661 myrtle ave 92104
str-07015l,2826 hawthorn st 92104
str-07031l,4118 vista grande dr # 92115
str-07104l,4128 randolph st 92103
str-02069l,731 york court 92109
str-06304l,2452 sumac dr 92105
str-06312l,1065 turquoise st #2 92109
str-06328l,240 w cedar st 92101
str-06351l,4767 ocean blvd #1202 92109
str-06870l,2604 juan st 92110
str-07184l,821 s coast blvd #821 92037
str-03297l,9565 la jolla farms rd 92037
str-03325l,5157 muir ave 92107
str-06430l,3880 hiawatha wy 92117
str-07791l,1120 1120 virginia way 92037
str-01127l,2026 fern st 92104
str-03411l,4034 epanow ave 92117
str-03671l,3280 gilette st 92102
str-00004l,5402 del cerro blvd 92120
str-02382l,2815 ocean front walk 92109
str-03041l,832 santa barbara pl 92109
str-01165l,4667 ocean blvd #405 92109
str-03684l,1251 parker pl #2l 92109
str-04936l,5152 brighton ave #b 92107
str-04356l,3466 wisteria dr 92106
str-07993l,4382 mississippi st #4382 92104
str-04058l,610 chalcedony st #12 92109
str-03552l,777 06th ave #302 92101
str-02859l,3593 union st 92103
str-06147l,7405 bovet wy 92122
str-06179l,4415 donald ave 92117
str-06234l,3217 goldsmith st 92106
str-06369l,421 retaheim wy 92037
str-06383l,6666 airoso ave 92120
str-00256l,554 bonair pl 92037
str-00499l,1532 altadena ave 92102
str-07289l,5101 narragansett ave #205 92107
str-06252l,3421 arizona st 92104
str-07210l,1679 neale st 92103
str-07372l,5188 west point loma blvd #5 92107
str-07395l,6820 deep valley rd 92120
str-07419l,4375 niagara ave 92107
str-07641l,3370 a st 92102
str-07703l,4176 oregon st #4 92104
str-04899l,728 venice court 92109
str-03005l,3969 ocean front walk #3 92109
str-02637l,4212 cherokee ave #1/2 92104
str-03511l,948 tourmaline st 92109
str-01980l,5150 bellvale ave 92117
str-00243l,1148 diamond st 92109
str-03206l,4268 mount putman ave 92117
str-05784l,4012 promontory st #16 92109
str-01200l,5046 longbranch ave 92107
str-06060l,2170 winnett st 92114
str-06945l,3672 arizona st 92104
str-06977l,4155 executive dr #e207 92037
str-07033l,5074 auburn dr 92105
str-06268l,3950 ingraham #13-209 92109
str-06276l,8031 n la jolla scenic drive dr la jolla 92037 ca 92037
str-07364l,5188 west point loma blvd #4 92107
str-07380l,5085 la dorna st 92115
str-07626l,1918 columbia st #3 92101
str-07633l,4801 jellett st 92110
str-07665l,523 s 32nd st 92113
str-07681l,928 beryl st 92109
str-07695l,3407 n mountain view dr 92116
str-01658l,829 island court 92109
str-02558l,1743 ocean front st 92107
str-04871l,821 island 92109
str-03792l,4176 florida st 92104
str-02373l,4913 dixie dr 92109
str-01446l,1520 thomas ave #5 92109
str-07540l,6860 gullstrand st 92122
str-07545l,5982 ne bernadette ln 92120
str-07569l,1434 sunset cliffs blvd 92107
str-07334l,1935 bahia way 92037
str-07353l,1 camino tranquilo st #8096 92122
str-07361l,4294 third ave 92103
str-06581l,3311 54th st 92105
str-06596l,831 broadway #e 92101
str-03191l,6618 la jolla blvd 92037
str-07571l,4972 coronado ave 92107
str-07580l,2126 abbott st #2 92107
str-02460l,856 diamond st 92109
str-07225l,5827 5827 cape jewels tl 92130
str-07252l,2707 erie st 92117
str-07260l,2721 ocean front walk #2 92109
str-07482l,330 j st #309 92101
str-07625l,5925 linda vista rd #1010 92110
str-07640l,5053 longbranch ave #8 92107
str-07680l,4692 30 st 92116
str-07687l,5113 west point loma blvd #5115.5 92107
str-07702l,5436 taft ave 92037
str-02998l,3969 ocean front walk #1 92109
str-05740l,4367 berwick dr #a 92117
str-03784l,4767 ocean blvd #402 92109
str-05756l,1626 diamond st #c 92109
str-01444l,1520 thomas ave #4 92109
str-05151l,1251 parker pl #2d 92109
str-01990l,5349 imperial ave #2 92114
str-07250l,3841 basilone st #3 92110
str-07504l,2721 ocean front walk #3 92109
str-07692l,6342 estrella ave 92120
str-07708l,8383 n la jolla scenic dr 92037
str-07732l,3542 32nd st 92104
str-02477l,5501 cambria court 92120
str-00074l,1278 pacific beach drive dr #1 92109
str-03267l,1830 columbia st 92101
str-01856l,3493 oceanfront walk 92109
str-01490l,3440 hershey st 92115
str-05150l,3976 harney st 92110
str-01108l,4667 oce blvd #210 92109
str-06823l,3040 browning st 92106
str-02275l,5131 cape may ave. ave #1/2 92107
str-05772l,4574 newport ave 92107
str-01529l,4151 mission blvd #202 92109
str-05034l,726 dover court #1/2 92109
str-00209l,2151 w fort stockton dr 92103
str-00391l,822 balboa court 92109
str-02050l,2762 bayside walk 92109
str-07918l,3932 mount acadia blvd 92111
str-07301l,4195 san miguel ave 92113
str-06248l,984 point st 92106
str-06272l,4531 jamestown wy 92117
str-07455l,5053 longbranch ave #3 92107
str-07511l,5501 del cerro blvd 92120
str-07637l,2316 union st 92101
str-07684l,3339 bancroft st 92104
str-07707l,4639 bancroft st #1 92116
str-02473l,985 island ave ave #5 92101
str-03674l,5930 lauder st 92139
str-02413l,1470 ne pescadero dr #3 92107
str-03121l,819 isthmus court 92109
str-05753l,3401 yosemite st 92109
str-06822l,5115 saratoga ave #4 92107
str-06830l,3672 33rd st 92104
str-02788l,7377 eads ave 92037
str-05783l,2104 front st #3 92101
str-01565l,2410 wilbur ave 92109
str-07747l,5101 narragansett ave #306 92107
str-07977l,4642 natalie dr 92115
str-07227l,8703 verlane dr 92119
str-01921l,1372 opal st 92109
str-07452l,3734 40th st 92105
str-07516l,4781 muir ave 92107
str-07696l,1603 collingwood dr 92109
str-05152l,5128 voltaire st 92107
str-02081l,731 jamaica court 92109
str-00997l,7855 calico st 92126
str-02644l,6819 neptune pl #b 92037
str-03603l,7263 mohawk st 92115
str-01251l,726 pismo court 92109
str-02029l,3571 quince st 92104
str-03860l,724 balboa court 92109
str-00517l,6860 bear river rw #1 92139
str-01738l,821 kennebeck court 92109
str-05797l,3045 emerson st 92106
str-07759l,5955 linda vista rd #3002 92110
str-07994l,2275 grand ave #11 92109
str-07226l,732 jamaica court #1/2 92109
str-07348l,13995 mira montana dr 92014
str-06576l,2613 s mission blvd #8 92109
str-07542l,3615 keating 92110
str-07550l,540 palomar ave 92037
str-07566l,1652 halley st 92154
str-07916l,303 westbourne st 92037
str-07299l,2930 famosa blvd 92107
str-07339l,632 21st street st 92102
str-06262l,4305 jewell st 92109
str-07389l,922 1/2 reed ave 92109
str-07413l,2740 hartford st 92110
str-07429l,8216 station village ln #1805 92108
str-07445l,1605 fern st 92102
str-07461l,1832 deep haven ln 92154
str-07675l,1377 wilbur ave 92109
str-04716l,4025 morrell st 92109
str-02761l,1043 s coast blvd 92037
str-01991l,4782 ingraham st 92109
str-00675l,1035 31st st 92102
str-02979l,4136 beta st 92113
str-04872l,3811 8th ave 92103
str-07771l,7350 brodiaea wy 92037
str-03566l,8251 larkdale ave 92123
str-00397l,1790 midvale dr 92105
str-06059l,10430 londonderry ave 92126
str-05328l,828 22nd st 92102
str-06336l,2127 2127 dale st 92104
str-06517l,2011 crandall dr 92111
str-06732l,4507 s 4507 new hampshire st 92116
str-06768l,1918 via casa alta 92037
str-06894l,1635 adams ave 92116
str-07144l,3256 greely #1/2 92113
str-07160l,4079 huerfano ave ave #206 92117
str-07168l,2774 bayside walk 1 92109
str-00864l,6780 friars rd #241 92108
str-06462l,4926 canterbury dr 92116
str-06634l,839 island court 92109
str-07783l,5188 w point loma blvd #10 92107
str-07862l,2114 abbott st #3 92107
str-07870l,2114 abbott st #7 92107
str-02388l,1445 grand ave 92109
str-06474l,10836 via san blas 92126
str-07050l,10566 10566 giffin way 92126 wy 92126
str-07121l,4474 cape may ave 92107
str-06290l,4767 ocean blvd #808 92109
str-06330l,10344 brookhurst ln 92126
str-06495l,3030 e 3030 46th street st 92105
str-06672l,4505 park blvd #301 92116
str-03279l,6322 lake leven dr 92119
str-06872l,1341 felton st 92102
str-06888l,6614 avendia de las pescas 92037
str-07162l,824 brighton court 92109
str-04739l,1352 oliver ave 92109
str-06432l,4653 orchard ave 92107
str-06456l,705 yarmouth court 92109
str-07777l,5188 w point loma blvd #6 92107
str-07962l,1486 pescadero dr #1/2 92107
str-05672l,7447 draper ave #a 92037
str-06483l,13310 barbados wy 92014
str-06555l,3110 collier ave 92116
str-06571l,2055 albatross st #7 92101
str-07424l,115 w ivy st #apt 3 92101
str-07432l,1786 national ave 92113
str-07638l,2410 congress st 92110
str-07716l,4444 4444 37th street 92116
str-05125l,5124 voltaire st 92107
str-01567l,2990 mission blvd #402 92109
str-04233l,722 santa clara pl 92109
str-03664l,1436 van buren ave 92103
str-02697l,3317 01st ave 92103
str-00332l,861 beryl st 92109
str-00753l,840 turquoise st #317 92109
str-02248l,4090 fanuel st #1b 92109
str-05126l,934 chalcedony st #934 92109
str-00227l,4930 mission blvd 92109
str-02516l,714 ostend court 92109
str-05777l,6750 salizar st 92111
str-04984l,1141 silverado st 92037
str-02215l,646 bonair wy 92037
str-02507l,4855 narragansett ave #a 92107
